Region,Year,PIN
Nigeria,1985,22
Nigeria,1984,22
Nigeria,1983,19
Nigeria,1982,21
Nigeria,1981,29
Nigeria,1980,29
Nigeria,1979,35
Nigeria,1978,36
Nigeria,1977,55
Nigeria,1976,46
Nigeria,1975,45
Nigeria,1974,34
Nigeria,1973,42
Nigeria,1972,36
Nigeria,1971,40
Nigeria,1970,61
Nigeria,1969,43
Nigeria,1968,30
Nigeria,1967,40
Nigeria,1966,41
Nigeria,1965,43
Nigeria,1964,43
Nigeria,1963,36
Nigeria,1962,42
Nigeria,1961,42
Norway,2007,90
Norway,2006,98
Norway,2005,101
Norway,2004,102
Norway,2003,100
Norway,2002,102
Norway,2001,101
Norway,2000,97
Norway,1999,100
Norway,1998,98
Norway,1997,103
Norway,1996,107
Norway,1995,113
Norway,1994,118
Norway,1993,109
Norway,1992,110
Norway,1991,109
Norway,1990,104
Norway,1989,102
Norway,1988,104
Norway,1987,109
Norway,1986,116
Norway,1985,107
Norway,1984,107
Norway,1983,111
Norway,1982,107
Norway,1981,96
Norway,1980,97
Norway,1979,97
Norway,1978,88
Norway,1977,86
Norway,1976,85
Norway,1975,87
Norway,1974,80
Norway,1973,82
Norway,1972,84
Norway,1971,88
Norway,1970,91
Norway,1969,97
Norway,1968,103
Norway,1967,98
Norway,1966,105
Norway,1965,89
Norway,1964,86
Norway,1963,86
Norway,1962,80
Norway,1961,73
Occupied Palestinian Territory,2007,235
Occupied Palestinian Territory,2006,231
Occupied Palestinian Territory,2005,228
Occupied Palestinian Territory,2004,224
Occupied Palestinian Territory,2003,82
Occupied Palestinian Territory,2002,84
Occupied Palestinian Territory,2001,88
Occupied Palestinian Territory,2000,80
Occupied Palestinian Territory,1999,131
Occupied Palestinian Territory,1998,28
Occupied Palestinian Territory,1997,41
Occupied Palestinian Territory,1996,84
Occupied Palestinian Territory,1995,64
Occupied Palestinian Territory,1994,103
Occupied Palestinian Territory,1993,0
Occupied Palestinian Territory,1992,0
Occupied Palestinian Territory,1991,0
Occupied Palestinian Territory,1990,0
Occupied Palestinian Territory,1989,0
Occupied Palestinian Territory,1988,0
Occupied Palestinian Territory,1987,0
Occupied Palestinian Territory,1986,0
Occupied Palestinian Territory,1985,0
Occupied Palestinian Territory,1984,0
Occupied Palestinian Territory,1983,0
Occupied Palestinian Territory,1982,0
Occupied Palestinian Territory,1981,0
Occupied Palestinian Territory,1980,0
Occupied Palestinian Territory,1979,0
Occupied Palestinian Territory,1978,0
Occupied Palestinian Territory,1977,0
Occupied Palestinian Territory,1976,0
Occupied Palestinian Territory,1975,0
Occupied Palestinian Territory,1974,0
Occupied Palestinian Territory,1973,0
Occupied Palestinian Territory,1972,0
Occupied Palestinian Territory,1971,0
Occupied Palestinian Territory,1970,0
Occupied Palestinian Territory,1969,0
Occupied Palestinian Territory,1968,0
Occupied Palestinian Territory,1967,0
Occupied Palestinian Territory,1966,0
Occupied Palestinian Territory,1965,0
Occupied Palestinian Territory,1964,0
Occupied Palestinian Territory,1963,0
Occupied Palestinian Territory,1962,0
Occupied Palestinian Territory,1961,0
Oman,2007,98
Oman,2006,98
Oman,2005,98
Oman,2004,98
Oman,2003,98
Oman,2002,98
Oman,2001,98
Oman,2000,100
Oman,1999,100
Oman,1998,100
Oman,1997,96
Oman,1996,100
Oman,1995,99
Oman,1994,96
Oman,1993,100
Oman,1992,116
Oman,1991,124
Oman,1990,155
Oman,1989,50
Oman,1988,162
Oman,1987,162
Oman,1986,151
Oman,1985,139
Oman,1984,149
Oman,1983,77
Oman,1982,77
Oman,1981,38
Oman,1980,38
Oman,1979,31
Oman,1978,31
Oman,1977,31
Oman,1976,31
Oman,1975,31
Oman,1974,31
Oman,1973,27
Oman,1972,27
Oman,1971,23
Oman,1970,23
Oman,1969,23
Oman,1968,19
Oman,1967,19
Oman,1966,15
Oman,1965,0
Oman,1964,0
Oman,1963,0
Oman,1962,0
Oman,1961,0
Pakistan,2007,106
Pakistan,2006,117
Pakistan,2005,118
Pakistan,2004,127
Pakistan,2003,92
Pakistan,2002,94
Pakistan,2001,96
Pakistan,2000,99
Pakistan,1999,103
Pakistan,1998,82
Pakistan,1997,85
Pakistan,1996,86
Pakistan,1995,97
Pakistan,1994,82
Pakistan,1993,76
Pakistan,1992,85
Pakistan,1991,115
Pakistan,1990,88
Pakistan,1989,79
Pakistan,1988,77
Pakistan,1987,80
Pakistan,1986,73
Pakistan,1985,68
Pakistan,1984,57
Pakistan,1983,31
Pakistan,1982,47
Pakistan,1981,43
Pakistan,1980,42
Pakistan,1979,42
Pakistan,1978,30
Pakistan,1977,35
Pakistan,1976,27
Pakistan,1975,31
Pakistan,1974,37
Pakistan,1973,38
Pakistan,1972,41
Pakistan,1971,43
Pakistan,1970,35
Pakistan,1969,35
Pakistan,1968,35
Pakistan,1967,35
Pakistan,1966,31
Pakistan,1965,26
Pakistan,1964,24
Pakistan,1963,26
Pakistan,1962,23
Pakistan,1961,20
Panama,2007,120
Panama,2006,111
Panama,2005,111
Panama,2004,107
Panama,2003,99
Panama,2002,97
Panama,2001,118
Panama,2000,85
Panama,1999,95
Panama,1998,97
Panama,1997,92
Panama,1996,92
Panama,1995,82
Panama,1994,96
Panama,1993,94
Panama,1992,102
Panama,1991,110
Panama,1990,96
Panama,1989,82
Panama,1988,82
Panama,1987,77
Panama,1986,83
Panama,1985,75
Panama,1984,82
Panama,1983,67
Panama,1982,67
Panama,1981,63
Panama,1980,67
Panama,1979,55
Panama,1978,56
Panama,1977,51
Panama,1976,45
Panama,1975,43
Panama,1974,37
Panama,1973,34
Panama,1972,36
Panama,1971,42
Panama,1970,35
Panama,1969,41
Panama,1968,37
Panama,1967,42
Panama,1966,41
Panama,1965,35
Panama,1964,35
Panama,1963,42
Panama,1962,35
Panama,1961,36
Papua New Guinea,2007,98
Papua New Guinea,2006,67
Papua New Guinea,2005,99
Papua New Guinea,2004,81
Papua New Guinea,2003,87
Papua New Guinea,2002,87
Papua New Guinea,2001,85
Papua New Guinea,2000,107
Papua New Guinea,1999,107
Papua New Guinea,1998,103
Papua New Guinea,1997,80
Papua New Guinea,1996,83
Papua New Guinea,1995,76
Papua New Guinea,1994,88
Papua New Guinea,1993,85
Papua New Guinea,1992,69
Papua New Guinea,1991,65
Papua New Guinea,1990,79
Papua New Guinea,1989,86
Papua New Guinea,1988,82
Papua New Guinea,1987,82
Papua New Guinea,1986,63
Papua New Guinea,1985,76
Papua New Guinea,1984,65
Papua New Guinea,1983,78
Papua New Guinea,1982,59
Papua New Guinea,1981,69
Papua New Guinea,1980,74
Papua New Guinea,1979,68
Papua New Guinea,1978,61
Papua New Guinea,1977,53
Papua New Guinea,1976,52
Papua New Guinea,1975,50
Papua New Guinea,1974,47
Papua New Guinea,1973,46
Papua New Guinea,1972,38
Papua New Guinea,1971,35
Papua New Guinea,1970,34
Papua New Guinea,1969,28
Papua New Guinea,1968,20
Papua New Guinea,1967,21
Papua New Guinea,1966,17
Papua New Guinea,1965,13
Papua New Guinea,1964,11
Papua New Guinea,1963,9
Papua New Guinea,1962,7
Papua New Guinea,1961,5
Paraguay,2007,86
Paraguay,2006,84
Paraguay,2005,95
Paraguay,2004,136
Paraguay,2003,79
Paraguay,2002,57
Paraguay,2001,119
Paraguay,2000,93
Paraguay,1999,86
Paraguay,1998,99
Paraguay,1997,73
Paraguay,1996,127
Paraguay,1995,170
Paraguay,1994,156
Paraguay,1993,171
Paraguay,1992,162
Paraguay,1991,237
Paraguay,1990,246
Paraguay,1989,231
Paraguay,1988,214
Paraguay,1987,119
Paraguay,1986,147
Paraguay,1985,215
Paraguay,1984,168
Paraguay,1983,135
Paraguay,1982,123
Paraguay,1981,133
Paraguay,1980,112
Paraguay,1979,116
Paraguay,1978,135
Paraguay,1977,135
Paraguay,1976,89
Paraguay,1975,77
Paraguay,1974,76
Paraguay,1973,64
Paraguay,1972,53
Paraguay,1971,36
Paraguay,1970,41
Paraguay,1969,49
Paraguay,1968,43
Paraguay,1967,31
Paraguay,1966,27
Paraguay,1965,44
Paraguay,1964,34
Paraguay,1963,50
Paraguay,1962,39
Paraguay,1961,27
Peru,2007,115
Peru,2006,128
Peru,2005,103
Peru,2004,110
Peru,2003,95
Peru,2002,101
Peru,2001,101
Peru,2000,102
Peru,1999,95
Peru,1998,82
Peru,1997,88
Peru,1996,98
Peru,1995,78
Peru,1994,69
Peru,1993,49
Peru,1992,51
Peru,1991,64
Peru,1990,73
Peru,1989,94
Peru,1988,88
Peru,1987,74
Peru,1986,90
Peru,1985,86
Peru,1984,69
Peru,1983,52
Peru,1982,77
Peru,1981,82
Peru,1980,78
Peru,1979,82
Peru,1978,69
Peru,1977,63
Peru,1976,59
Peru,1975,77
Peru,1974,74
Peru,1973,72
Peru,1972,70
Peru,1971,77
Peru,1970,77
Peru,1969,77
Peru,1968,84
Peru,1967,75
Peru,1966,92
Peru,1965,94
Peru,1964,98
Peru,1963,103
Peru,1962,101
Peru,1961,92
Philippines,2007,165
Philippines,2006,158
Philippines,2005,156
Philippines,2004,156
Philippines,2003,105
Philippines,2002,103
Philippines,2001,102
Philippines,2000,98
Philippines,1999,98
Philippines,1998,114
Philippines,1997,120
Philippines,1996,114
Philippines,1995,118
Philippines,1994,123
Philippines,1993,148
Philippines,1992,158
Philippines,1991,139
Philippines,1990,136
Philippines,1989,141
Philippines,1988,131
Philippines,1987,136
Philippines,1986,131
Philippines,1985,127
Philippines,1984,139
Philippines,1983,140
Philippines,1982,146
Philippines,1981,130
Philippines,1980,92
Philippines,1979,92
Philippines,1978,96
Philippines,1977,88
Philippines,1976,83
Philippines,1975,85
Philippines,1974,74
Philippines,1973,73
Philippines,1972,66
Philippines,1971,65
Philippines,1970,69
Philippines,1969,64
Philippines,1968,70
Philippines,1967,59
Philippines,1966,64
Philippines,1965,55
Philippines,1964,69
Philippines,1963,68
Philippines,1962,74
Philippines,1961,62
Poland,2007,110
Poland,2006,109
Poland,2005,99
Poland,2004,90
Poland,2003,72
Poland,2002,74
Poland,2001,85
Poland,2000,96
Poland,1999,117
Poland,1998,99
Poland,1997,95
Poland,1996,106
Poland,1995,115
Poland,1994,116
Poland,1993,111
Poland,1992,120
Poland,1991,158
Poland,1990,171
Poland,1989,130
Poland,1988,188
Poland,1987,228
Poland,1986,251
Poland,1985,230
Poland,1984,205
Poland,1983,203
Poland,1982,194
Poland,1981,198
Poland,1980,143
Poland,1979,182
Poland,1978,157
Poland,1977,190
Poland,1976,260
Poland,1975,222
Poland,1974,152
Poland,1973,175
Poland,1972,179
Poland,1971,175
Poland,1970,194
Poland,1969,203
Poland,1968,195
Poland,1967,192
Poland,1966,134
Poland,1965,141
Poland,1964,204
Poland,1963,170
Poland,1962,118
Poland,1961,129
Portugal,2007,81
Portugal,2006,81
Portugal,2005,93
Portugal,2004,95
Portugal,2003,98
Portugal,2002,100
Portugal,2001,93
Portugal,2000,103
Portugal,1999,103
Portugal,1998,101
Portugal,1997,104
Portugal,1996,105
Portugal,1995,97
Portugal,1994,94
Portugal,1993,83
Portugal,1992,94
Portugal,1991,92
Portugal,1990,84
Portugal,1989,85
Portugal,1988,74
Portugal,1987,73
Portugal,1986,75
Portugal,1985,73
Portugal,1984,72
Portugal,1983,66
Portugal,1982,62
Portugal,1981,88
Portugal,1980,93
Portugal,1979,103
Portugal,1978,129
Portugal,1977,133
Portugal,1976,122
Portugal,1975,94
Portugal,1974,95
Portugal,1973,96
Portugal,1972,104
Portugal,1971,104
Portugal,1970,127
Portugal,1969,148
Portugal,1968,219
Portugal,1967,216
Portugal,1966,165
Portugal,1965,189
Portugal,1964,158
Portugal,1963,129
Portugal,1962,127
Portugal,1961,126
Puerto Rico,2007,101
Puerto Rico,2006,100
Puerto Rico,2005,99
Puerto Rico,2004,128
Puerto Rico,2003,116
Puerto Rico,2002,95
Puerto Rico,2001,108
Puerto Rico,2000,103
Puerto Rico,1999,87
Puerto Rico,1998,168
Puerto Rico,1997,145
Puerto Rico,1996,152
Puerto Rico,1995,159
Puerto Rico,1994,159
Puerto Rico,1993,194
Puerto Rico,1992,159
Puerto Rico,1991,159
Puerto Rico,1990,162
Puerto Rico,1989,183
Puerto Rico,1988,166
Puerto Rico,1987,202
Puerto Rico,1986,147
Puerto Rico,1985,185
Puerto Rico,1984,165
Puerto Rico,1983,200
Puerto Rico,1982,169
Puerto Rico,1981,191
Puerto Rico,1980,175
Puerto Rico,1979,161
Puerto Rico,1978,193
Puerto Rico,1977,162
Puerto Rico,1976,199
Puerto Rico,1975,194
Puerto Rico,1974,216
Puerto Rico,1973,235
Puerto Rico,1972,242
Puerto Rico,1971,196
Puerto Rico,1970,276
Puerto Rico,1969,215
Puerto Rico,1968,290
Puerto Rico,1967,341
Puerto Rico,1966,371
Puerto Rico,1965,651
Puerto Rico,1964,621
Puerto Rico,1963,614
Puerto Rico,1962,614
Puerto Rico,1961,548
Reunion,2007,100
Reunion,2006,100
Reunion,2005,100
Reunion,2004,100
Reunion,2003,100
Reunion,2002,100
Reunion,2001,100
Reunion,2000,100
Reunion,1999,100
Reunion,1998,100
Reunion,1997,100
Reunion,1996,100
Reunion,1995,100
Reunion,1994,95
Reunion,1993,103
Reunion,1992,100
Reunion,1991,119
Reunion,1990,133
Reunion,1989,131
Reunion,1988,164
Reunion,1987,171
Reunion,1986,177
Reunion,1985,176
Reunion,1984,158
Reunion,1983,153
Reunion,1982,167
Reunion,1981,158
Reunion,1980,126
Reunion,1979,113
Reunion,1978,105
Reunion,1977,108
Reunion,1976,114
Reunion,1975,107
Reunion,1974,106
Reunion,1973,98
Reunion,1972,94
Reunion,1971,86
Reunion,1970,69
Reunion,1969,48
Reunion,1968,40
Reunion,1967,33
Reunion,1966,32
Reunion,1965,41
Reunion,1964,35
Reunion,1963,64
Reunion,1962,76
Reunion,1961,149
Romania,2007,63
Romania,2006,66
Romania,2005,71
Romania,2004,85
Romania,2003,83
Romania,2002,109
Romania,2001,90
Romania,2000,96
Romania,1999,112
Romania,1998,124
Romania,1997,134
Romania,1996,120
Romania,1995,125
Romania,1994,127
Romania,1993,131
Romania,1992,128
Romania,1991,162
Romania,1990,191
Romania,1989,261
Romania,1988,292
Romania,1987,282
Romania,1986,273
Romania,1985,261
Romania,1984,305
Romania,1983,244
Romania,1982,266
Romania,1981,237
Romania,1980,287
Romania,1979,286
Romania,1978,310
Romania,1977,306
Romania,1976,376
Romania,1975,283
Romania,1974,272
Romania,1973,264
Romania,1972,265
Romania,1971,240
Romania,1970,206
Romania,1969,214
Romania,1968,229
Romania,1967,246
Romania,1966,261
Romania,1965,228
Romania,1964,244
Romania,1963,233
Romania,1962,187
Romania,1961,160
Russian Federation,2007,122
Russian Federation,2006,116
Russian Federation,2005,118
Russian Federation,2004,117
Russian Federation,2003,111
Russian Federation,2002,97
Russian Federation,2001,107
Russian Federation,2000,103
Russian Federation,1999,89
Russian Federation,1998,106
Russian Federation,1997,118
Russian Federation,1996,164
Russian Federation,1995,195
Russian Federation,1994,231
Russian Federation,1993,283
Russian Federation,1992,316
Rwanda,2007,113
Rwanda,2006,109
Rwanda,2005,105
Rwanda,2004,103
Rwanda,2003,93
Rwanda,2002,103
Rwanda,2001,109
Rwanda,2000,94
Rwanda,1999,95
Rwanda,1998,91
Rwanda,1997,87
Rwanda,1996,76
Rwanda,1995,80
Rwanda,1994,32
Rwanda,1993,109
Rwanda,1992,140
Rwanda,1991,112
Rwanda,1990,128
Rwanda,1989,119
Rwanda,1988,143
Rwanda,1987,139
Rwanda,1986,133
Rwanda,1985,130
Rwanda,1984,100
Rwanda,1983,103
Rwanda,1982,74
Rwanda,1981,87
Rwanda,1980,73
Rwanda,1979,78
Rwanda,1978,72
Rwanda,1977,69
Rwanda,1976,66
Rwanda,1975,58
Rwanda,1974,45
Rwanda,1973,43
Rwanda,1972,34
Rwanda,1971,42
Rwanda,1970,38
Rwanda,1969,34
Rwanda,1968,32
Rwanda,1967,29
Rwanda,1966,23
Rwanda,1965,26
Rwanda,1964,22
Rwanda,1963,14
Rwanda,1962,25
Rwanda,1961,25
Saint Kitts and Nevis,2007,100
Saint Kitts and Nevis,2006,100
Saint Kitts and Nevis,2005,100
Saint Kitts and Nevis,2004,100
Saint Kitts and Nevis,2003,100
Saint Kitts and Nevis,2002,100
Saint Kitts and Nevis,2001,100
Saint Kitts and Nevis,2000,100
Saint Kitts and Nevis,1999,100
Saint Kitts and Nevis,1998,100
Saint Kitts and Nevis,1997,200
Saint Kitts and Nevis,1996,300
Saint Kitts and Nevis,1995,300
Saint Kitts and Nevis,1994,300
Saint Kitts and Nevis,1993,300
Saint Kitts and Nevis,1992,300
Saint Kitts and Nevis,1991,600
Saint Kitts and Nevis,1990,1300
Saint Kitts and Nevis,1989,1300
Saint Kitts and Nevis,1988,1300
Saint Kitts and Nevis,1987,1300
Saint Kitts and Nevis,1986,1300
Saint Kitts and Nevis,1985,1300
Saint Kitts and Nevis,1984,1300
Saint Kitts and Nevis,1983,1300
Saint Kitts and Nevis,1982,700
Saint Kitts and Nevis,1981,1100
Saint Kitts and Nevis,1980,700
Saint Kitts and Nevis,1979,500
Saint Kitts and Nevis,1978,2000
Saint Kitts and Nevis,1977,3100
Saint Kitts and Nevis,1976,4800
Saint Kitts and Nevis,1975,4300
Saint Kitts and Nevis,1974,3200
Saint Kitts and Nevis,1973,2900
Saint Kitts and Nevis,1972,1700
Saint Kitts and Nevis,1971,900
Saint Kitts and Nevis,1970,900
Saint Kitts and Nevis,1969,1500
Saint Kitts and Nevis,1968,1700
Saint Kitts and Nevis,1967,3000
Saint Kitts and Nevis,1966,7300
Saint Kitts and Nevis,1965,5800
Saint Kitts and Nevis,1964,6000
Saint Kitts and Nevis,1963,5600
Saint Kitts and Nevis,1962,8100
Saint Kitts and Nevis,1961,10000
Saint Vincent and Grenadines,2007,102
Saint Vincent and Grenadines,2006,101
Saint Vincent and Grenadines,2005,100
Saint Vincent and Grenadines,2004,100
Saint Vincent and Grenadines,2003,100
Saint Vincent and Grenadines,2002,100
Saint Vincent and Grenadines,2001,100
Saint Vincent and Grenadines,2000,100
Saint Vincent and Grenadines,1999,100
Saint Vincent and Grenadines,1998,97
Saint Vincent and Grenadines,1997,97
Saint Vincent and Grenadines,1996,97
Saint Vincent and Grenadines,1995,87
Saint Vincent and Grenadines,1994,86
Saint Vincent and Grenadines,1993,85
Saint Vincent and Grenadines,1992,86
Saint Vincent and Grenadines,1991,78
Saint Vincent and Grenadines,1990,66
Saint Vincent and Grenadines,1989,65
Saint Vincent and Grenadines,1988,75
Saint Vincent and Grenadines,1987,86
Saint Vincent and Grenadines,1986,79
Saint Vincent and Grenadines,1985,81
Saint Vincent and Grenadines,1984,87
Saint Vincent and Grenadines,1983,82
Saint Vincent and Grenadines,1982,95
Saint Vincent and Grenadines,1981,94
Saint Vincent and Grenadines,1980,85
Saint Vincent and Grenadines,1979,75
Saint Vincent and Grenadines,1978,52
Saint Vincent and Grenadines,1977,36
Saint Vincent and Grenadines,1976,28
Saint Vincent and Grenadines,1975,27
Saint Vincent and Grenadines,1974,27
Saint Vincent and Grenadines,1973,25
Saint Vincent and Grenadines,1972,25
Saint Vincent and Grenadines,1971,25
Saint Vincent and Grenadines,1970,38
Saint Vincent and Grenadines,1969,38
Saint Vincent and Grenadines,1968,36
Saint Vincent and Grenadines,1967,45
Saint Vincent and Grenadines,1966,50
Saint Vincent and Grenadines,1965,50
Saint Vincent and Grenadines,1964,41
Saint Vincent and Grenadines,1963,31
Saint Vincent and Grenadines,1962,80
Saint Vincent and Grenadines,1961,47
Samoa,2007,113
Samoa,2006,99
Samoa,2005,99
Samoa,2004,99
Samoa,2003,99
Samoa,2002,99
Samoa,2001,99
Samoa,2000,99
Samoa,1999,100
Samoa,1998,100
Samoa,1997,100
Samoa,1996,101
Samoa,1995,101
Samoa,1994,101
Samoa,1993,98
Samoa,1992,102
Samoa,1991,102
Samoa,1990,106
Samoa,1989,110
Samoa,1988,110
Samoa,1987,110
Samoa,1986,110
Samoa,1985,110
Samoa,1984,110
Samoa,1983,110
Samoa,1982,110
Samoa,1981,110
Samoa,1980,110
Samoa,1979,110
Samoa,1978,110
Samoa,1977,110
Samoa,1976,110
Samoa,1975,107
Samoa,1974,102
Samoa,1973,92
Samoa,1972,83
Samoa,1971,109
Samoa,1970,102
Samoa,1969,93
Samoa,1968,85
Samoa,1967,77
Samoa,1966,69
Samoa,1965,57
Samoa,1964,45
Samoa,1963,41
Samoa,1962,41
Samoa,1961,37
Sao Tome and Principe,2007,91
Sao Tome and Principe,2006,91
Sao Tome and Principe,2005,85
Sao Tome and Principe,2004,82
Sao Tome and Principe,2003,76
Sao Tome and Principe,2002,76
Sao Tome and Principe,2001,67
Sao Tome and Principe,2000,55
Sao Tome and Principe,1999,177
Sao Tome and Principe,1998,110
Sao Tome and Principe,1997,137
Sao Tome and Principe,1996,64
Sao Tome and Principe,1995,52
Sao Tome and Principe,1994,67
Sao Tome and Principe,1993,61
Sao Tome and Principe,1992,39
Sao Tome and Principe,1991,33
Sao Tome and Principe,1990,113
Sao Tome and Principe,1989,24
Sao Tome and Principe,1988,94
Sao Tome and Principe,1987,27
Sao Tome and Principe,1986,67
Sao Tome and Principe,1985,42
Sao Tome and Principe,1984,165
Sao Tome and Principe,1983,183
Sao Tome and Principe,1982,183
Sao Tome and Principe,1981,183
Sao Tome and Principe,1980,183
Sao Tome and Principe,1979,183
Sao Tome and Principe,1978,183
Sao Tome and Principe,1977,183
Sao Tome and Principe,1976,137
Sao Tome and Principe,1975,85
Sao Tome and Principe,1974,284
Sao Tome and Principe,1973,186
Sao Tome and Principe,1972,437
Sao Tome and Principe,1971,214
Sao Tome and Principe,1970,382
Sao Tome and Principe,1969,462
Sao Tome and Principe,1968,407
Sao Tome and Principe,1967,535
Sao Tome and Principe,1966,483
Sao Tome and Principe,1965,655
Sao Tome and Principe,1964,603
Sao Tome and Principe,1963,789
Sao Tome and Principe,1962,909
Sao Tome and Principe,1961,789
Saudi Arabia,2007,106
Saudi Arabia,2006,106
Saudi Arabia,2005,123
Saudi Arabia,2004,116
Saudi Arabia,2003,106
Saudi Arabia,2002,104
Saudi Arabia,2001,103
Saudi Arabia,2000,99
Saudi Arabia,1999,97
Saudi Arabia,1998,95
Saudi Arabia,1997,95
Saudi Arabia,1996,99
Saudi Arabia,1995,90
Saudi Arabia,1994,89
Saudi Arabia,1993,78
Saudi Arabia,1992,75
Saudi Arabia,1991,69
Saudi Arabia,1990,69
Saudi Arabia,1989,61
Saudi Arabia,1988,61
Saudi Arabia,1987,67
Saudi Arabia,1986,72
Saudi Arabia,1985,66
Saudi Arabia,1984,69
Saudi Arabia,1983,70
Saudi Arabia,1982,59
Saudi Arabia,1981,39
Saudi Arabia,1980,43
Saudi Arabia,1979,40
Saudi Arabia,1978,39
Saudi Arabia,1977,33
Saudi Arabia,1976,32
Saudi Arabia,1975,31
Saudi Arabia,1974,28
Saudi Arabia,1973,26
Saudi Arabia,1972,26
Saudi Arabia,1971,24
Saudi Arabia,1970,23
Saudi Arabia,1969,22
Saudi Arabia,1968,21
Saudi Arabia,1967,21
Saudi Arabia,1966,20
Saudi Arabia,1965,20
Saudi Arabia,1964,19
Saudi Arabia,1963,19
Saudi Arabia,1962,18
Saudi Arabia,1961,18
Senegal,2007,125
Senegal,2006,146
Senegal,2005,127
Senegal,2004,140
Senegal,2003,229
Senegal,2002,148
Senegal,2001,157
Senegal,2000,92
Senegal,1999,50
Senegal,1998,48
Senegal,1997,170
Senegal,1996,169
Senegal,1995,138
Senegal,1994,126
Senegal,1993,208
Senegal,1992,200
Senegal,1991,211
Senegal,1990,146
Senegal,1989,126
Senegal,1988,161
Senegal,1987,159
Senegal,1986,111
Senegal,1985,113
Senegal,1984,197
Senegal,1983,122
Senegal,1982,192
Senegal,1981,159
Senegal,1980,75
Senegal,1979,101
Senegal,1978,132
Senegal,1977,140
Senegal,1976,175
Senegal,1975,119
Senegal,1974,161
Senegal,1973,125
Senegal,1972,89
Senegal,1971,80
Senegal,1970,43
Senegal,1969,42
Senegal,1968,36
Senegal,1967,15
Senegal,1966,4
Senegal,1965,1
Senegal,1964,0
Senegal,1963,2
Senegal,1962,1
Senegal,1961,1
Serbia and Montenegro,2005,86
Serbia and Montenegro,2004,91
Serbia and Montenegro,2003,85
Serbia and Montenegro,2002,123
Serbia and Montenegro,2001,113
Serbia and Montenegro,2000,83
Serbia and Montenegro,1999,103
Serbia and Montenegro,1998,90
Serbia and Montenegro,1997,92
Serbia and Montenegro,1996,87
Serbia and Montenegro,1995,102
Serbia and Montenegro,1994,105
Serbia and Montenegro,1993,101
Serbia and Montenegro,1992,90
Seychelles,2007,93
Seychelles,2006,79
Seychelles,2005,92
Seychelles,2004,90
Seychelles,2003,109
Seychelles,2002,93
Seychelles,2001,97
Seychelles,2000,103
Seychelles,1999,99
Seychelles,1998,105
Seychelles,1997,113
Seychelles,1996,93
Seychelles,1995,95
Seychelles,1994,103
Seychelles,1993,103
Seychelles,1992,94
Seychelles,1991,101
Seychelles,1990,92
Seychelles,1989,63
Seychelles,1988,44
Seychelles,1987,45
Seychelles,1986,57
Seychelles,1985,49
Seychelles,1984,36
Seychelles,1983,55
Seychelles,1982,15
Seychelles,1981,18
Seychelles,1980,17
Seychelles,1979,19
Seychelles,1978,18
Seychelles,1977,18
Seychelles,1976,18
Seychelles,1975,18
Seychelles,1974,15
Seychelles,1973,12
Seychelles,1972,11
Seychelles,1971,10
Seychelles,1970,9
Seychelles,1969,8
Seychelles,1968,7
Seychelles,1967,7
Seychelles,1966,6
Seychelles,1965,6
Seychelles,1964,5
Seychelles,1963,5
Seychelles,1962,4
Seychelles,1961,4
Sierra Leone,2007,119
Sierra Leone,2006,119
Sierra Leone,2005,119
Sierra Leone,2004,118
Sierra Leone,2003,112
Sierra Leone,2002,99
Sierra Leone,2001,99
Sierra Leone,2000,99
Sierra Leone,1999,101
Sierra Leone,1998,167
Sierra Leone,1997,205
Sierra Leone,1996,174
Sierra Leone,1995,174
Sierra Leone,1994,193
Sierra Leone,1993,172
Sierra Leone,1992,180
Sierra Leone,1991,180
Sierra Leone,1990,179
Sierra Leone,1989,178
Sierra Leone,1988,176
Sierra Leone,1987,169
Sierra Leone,1986,161
Sierra Leone,1985,178
Sierra Leone,1984,125
Sierra Leone,1983,116
Sierra Leone,1982,64
Sierra Leone,1981,68
Sierra Leone,1980,74
Sierra Leone,1979,98
Sierra Leone,1978,39
Sierra Leone,1977,73
Sierra Leone,1976,35
Sierra Leone,1975,50
Sierra Leone,1974,21
Sierra Leone,1973,78
Sierra Leone,1972,48
Sierra Leone,1971,62
Sierra Leone,1970,40
Sierra Leone,1969,54
Sierra Leone,1968,27
Sierra Leone,1967,19
Sierra Leone,1966,63
Sierra Leone,1965,25
Sierra Leone,1964,39
Sierra Leone,1963,26
Sierra Leone,1962,15
Sierra Leone,1961,33
Slovakia,2007,50
Slovakia,2006,71
Slovakia,2005,74
Slovakia,2004,81
Slovakia,2003,105
Slovakia,2002,109
Slovakia,2001,108
Slovakia,2000,98
Slovakia,1999,92
Slovakia,1998,96
Slovakia,1997,91
Slovakia,1996,93
Slovakia,1995,363
Slovakia,1994,530
Slovakia,1993,516
Slovenia,2007,137
Slovenia,2006,143
Slovenia,2005,151
Slovenia,2004,158
Slovenia,2003,159
Slovenia,2002,129
Slovenia,2001,96
Slovenia,2000,104
Slovenia,1999,98
Slovenia,1998,77
Slovenia,1997,78
Slovenia,1996,69
Slovenia,1995,54
Slovenia,1994,45
Slovenia,1993,45
Slovenia,1992,39
Solomon Islands,2007,100
Solomon Islands,2006,100
Solomon Islands,2005,100
Solomon Islands,2004,100
Solomon Islands,2003,100
Solomon Islands,2002,100
Solomon Islands,2001,100
